"username","rating","helpful","total","date","title","review"
"MaximumMadness","8","11","14","17 February 2012"," ""Blade"" is a strong, mature comic-book film, with outstanding performances and a unique visual style...
","Stephen Norrington's 1998 release ""Blade"" (based on the Marvel comic character) is the film that arguably lead to the recent trend of comic-book movies. It's success (along with that of ""X-Men"") caused people to do something they always should have- take comics seriously as an art form and a medium for storytelling. The film is an incredible, Gothic ride with great performances and unique visuals, and should be seen by any fan of action, horror or film in general.<br/><br/>Blade (Wesley Snipes) is a half-human, half-vampire. His mother was bitten while pregnant, and his blood was infected by the vampire virus, granting him some vampire-like powers (such as inhuman strength), although he also suffers from ""The Thirst""- the vampire's natural need to feast on human blood, which he combats using treatments and serums, almost like a drug addict. Blade and his mentor Whistler (Krist Kristopherson) spend their nights hunting and killing vampires who feed on the humans.<br/><br/>At the same time, a vampire named Deacon Frost (Stephen Dorf) is plotting to overthrow the noble heads of the various vampire clans, and using them as sacrifices to bring about ""La Magra"" a vampyric blood-god, to destroy humanity and grant himself untold power. Blade and Whistler (along with help from a pathologist played by N'Bushe Wright) must figure out a way to stop Frost's deadly plans before he wipes out all of humanity.<br/><br/>The film is truly dark and Gothic. Norrington's direction sets an ominous and deadly mood, and the visuals are all well-crafted. The score by Mark Isham is tragic and melancholy, with some nice techno-y action music thrown in for good measure.<br/><br/>Acting is generally good (though Dorf does get a little hammy at times) and everything meshes quite well. The action is nice, though it feels a little staged and over-choreographed, and the visual effects, for the time, were outstanding. I should also mention that this is a violent, violent film. It is the bloodiest of the three movies, and has a lot of gore, which actually almost took me ""out"" of the movie a few times- some scenes felt campy with the sheer amount of carnage and goo being flung at the screen.<br/><br/>In addition, there are a couple of scenes and jokes that stick out like a sore thumb, and the tone is a bit too oppressive, making this a hard movie to sit through if you are not in the right mood.<br/><br/>I'm giving this a good 8 out of 10. I'd highly recommend it to fans of action and horror. It is a strong vampire film. (Also, a cool note, this movie is one of the several pre-""Matrix"" films to utilize ""bullet-time"", that cool trick where action slows down dramatically to the point where you can see individual bullets whooshing through the air. Just a fun little piece of trivia- ""The Matrix"" did not invent this trick.)"
"shovon-1","8","4","4","30 July 2019"," Has it''s Flaws but a Neat Stylish movie
","I saw it when it got released back in 1998.
I saw it again today July-2019, that's a 20 year aprrox. evolution on my overall psyche ...and I found it stylishly made even today, too. Judging with todays standards where we are bombarded with cgi in plethora ..name it.. avengers, spiderman, aquaman...etc etc. These are graphics made from software that was available in 1998, so they are not groundbreaking , but it passed off even today to label it ''stylishly made then''.
Wesley looks good, at times very good, Leather jacket and all and cool crew cut.
Bad Guy portrayed comes off with flying colours as the 'bad guy' .....chuckle.
where I recently gave Jhon wick-3 a 5 , I give this one a 8 ....in my eyes more stylish and carries more sensibility than Wick 3 -parabellum."
"helpless_dancer","7","26","39","8 April 2000"," A different look at vampires
","I admit I go more for the traditional vampire tale, but this one is a real winner. Lots of way out graphics and good story to go with them made for an interesting 2 hours. There was  loads of gore with vicious blood suckers attacking mortals and even each other for control of the world. A good one for all us vampire lovers."
"1001","6","58","97","17 January 1999"," A palatable offering of Snipes and dice
","Blade is everything Spawn wanted to be and wasn't. While Spawn was a loud, obnoxious, incoherent mess that should have stayed in Hell with its erstwhile hero, Blade is a relatively subdued (it's nice to actually hear the soundtrack), stylish, well-directed movie that actually tries to build empathy and pathos into the characters. While both are adaptations from comic-books, only one is a page-turner.<br/><br/>Blade, or Eric as his mom calls him, but which superhero would command respect with the name Eric, is half-man, half-vampire, made so by his mother, who survived a vampire attack long enough to give birth to him. This gives Blade a certain edge in his understandable grudge against vampires, ""all of our strengths and none of our weaknesses"" as his main vampire nemesis attests. The aforementioned nemesis is Deacon Frost (Stephen Dorff) who wants to unleash a vampire apocalypse on the world, decrying the Mafia-type approach that has served vampires so well up to this point - ""humans are our food, not our allies,"" he explains. Blade is aided by his mentor/weapons specialist Whistler (Kris Kristofferson) and a female hematologist he rescued, Karen. Her expertise lends her to both create anti-vampire blood, and a possible cure for Blade that would make him fully human again. Although one gets the sense that Blade's fate isn't entirely tragic. He relishes kicking vampire butt.<br/><br/>The movie Blade succeeds for two reasons. It's technically polished, with good acting, excellent directing and production design, and awesome special effects - the way the vampires turn to skeletons and blow away like dried parchment when they die is way cool. There are three accomplished action sequences, the opening party scene which Blade inconveniently crashes, a brush with death on a subway, and the final conflict, with some special effects I can say, as a movie seasoned veteran, I've never seen before. The second reason is that Blade understands the inherent pull of the vampire myth. Vampirism represents a life given to sin, essentially. They are sensual creatures, dependent on flesh and blood for survival, shirking the light, and yet eternal, like evil fleshly lusts the Bible warns about. Vampires are not tragic, like Interview with a Vampire would have you believe, but fun, cool, and sexy. That's their power. Is not sin sexy? why would it be tempting otherwise? Vampires are cool because they live in sin without paying its consequences - death. But for that reason, they are the enemy and must die. For sin is, in the final analysis, bad. This essential good/evil conflict must be there for this type of story to work. Spawn had neither this nor the technical excellence Blade has, which is why it sucks so bad. Blade reminded me of another good vampire movie, Bram Stoker's Dracula, by Francis Ford Coppola. They would make good companion pieces on video."
"dee.reid","10","6","7","10 October 2000"," Fantastic thanks to Wesley Snipes and Stephen Dorff
","Blade is a great adaptation of the famous comic book series of the same name.  I'm actually surprised Entertainment Weekly gave it a D+.  Wesley Snipes is one of my favorite actors and is perfect for the role of the tortured half man, half vampire Blade.  Stephen Dorff is totally cool as Blade's young and psychotic arch-nemesis, Deacon Frost.  Blade's tight looking weapons too.  They range from a double-bladed boomerang to little capsules loaded with stuff that will blow up vampires.  Blade is a great film with two great stars, perfectly executed fight scenes, and lots of cool shots of vampires heads exploding. 10/10"
"kosmasp","7","11","15","11 May 2007"," Brother Darkness walks at daylight
","Hope the summary line won't irritate you that much (it's a little homage to the Chappelle Show/Charlie Murphy, but also to the character Daywalker). But I'll try to put all the things I liked about the movie in one paragraph and everything I didn't like in another paragraph, so it will be easier to read! <br/><br/>Let's start with the good things! The quote ""strong bloody violence"" (which is used by rating boards, to describe the content of a movie, does fit here very well. This is not a movie for kids! Or for the faint of hearted! It has Blade as a central character (Wesley Snipes is phenomenal) and a crazy enough story thread to hold/justify the action scenes! The original idea is also very engaging and intelligent. The action scenes are great here too.<br/><br/>OK over to the things I didn't like. The overall story is too thin. It's enough as I've written above to hold the action scenes together, but there could be more. And a character like Blade deserves more (imo). The drama therefor isn't the best ... also it's use of clichés doesn't help. Some characters are underwritten ... That's that! :o)"
"Aaron1375","10","9","12","19 September 2001"," A very stylish movie.
","This is one of those movies that I can watch again and again and not get tired of it.  It is by far one of the best comic book adaptations ever.  I liked this one even more than X-men.  In fact, this movie is sort of a cross between X-men and the matrix and it came out before either.  Wesley Snipes does a great job with the character of Blade.  He is just not an emotionless super hero.  Also, this movie isn't sugercoated to get a pg-13 rating.  Sure comic books are for kids mainly, but I like a little more in my movies. Let's face it, if we were in these situations we would cuss up a storm to so it is more realistic.  This comic book adaptation also has something that many don't.  A good fight in the end between the bad guy and good guy. Let's face it, none of the Batman movies had a very good ending fight."
"Peach-2","10","42","73","29 December 1998"," Awesome!!!!
","Blade is a great movie. This film has so much energy that even I'm ready to go hunting vampires. For a film geek like myself, this film has it all. Wesley Snipes can finally have an action franchise and Stephen Norrington will be working in Hollywood for awhile. The screenplay is great, the cinematography is great, and the editing is awesome. The special effects are in a world of their own. This is one of th most thought out comic book based films you will ever see and it has a great cast. It's good to see Kris Kristofferson and Udo Kier. The only weak point in the whole film is the performance of Stephen Dorff. Dorff's character, Deacon Frost, seems rather weak for Blade. Can't wait for a sequel!!!!"
"friendkj","7","3","3","7 January 2020"," A fun vampire flick
","Vampire movies are usually considered to be low quality. For the most part, that is the case these days. I mean look at the Twilight series! But every now and then a good vampire movie comes up and in the 90's there were 3 vampire films that are considered to be the best. Bram Stoker's Dracula, From Dusk Till Dawn, and lastly Blade. The movie Blade was based off of the comic book series starring the character Blade. The late 90's were the start of the comic book movie era where the comic book movie was becoming more and more popular. Of course, there have been movies based off of comics before hand but they were of lesser quality. Blade is a fun action packed film. While overall bad comic book movies were so bad that they were entertaining, Blade is entertaining because the action is good. There are some typcial action cliches but nothing too annoying for the viewer. The overall story is thin but again, nothing too bad. The acting is pretty decent and that is saying something considering with the next 2 Blade films, the acting does get worse. Throw in some gore and you have an overall fun film. If you are trying to find a fun vampire flick, Blade is certainly the film for you."
"RatedVforVinny","8","3","3","6 December 2019"," A true blood, Vampire classic.
","A superior vampire action movie, featuring a very impressive Wesley Snipes. The martial arts (stunts) are amazing and so are the groundbreaking visual effects. The musical score is magnificent and really drives the whole experience through a roller-coaster ride, of over-the-top blood-letting. Excellent supporting performance from Kris Kristofferson, in the part of his side-kick whistler. 'Blade' is not just blade movie that is made and then goes away and the look and feel of this picture, has been highly influential in the Horror/Sci-fi genre."
"lukelazzara","7","3","3","27 August 2019"," Not bad
","This movie was very entertaining. In my opinion probably one of the better Marvel flicks. The movie was fun and was action packed. The only thing the movie was lacking a bit we're the graphics. The blood graphics were not very good, but the worst graphics I saw in the movies was when Blade kidnapped the doctor and then threw her to the other building. It looked so bad, and you could tell they used a dummy. Overall the movie is a fun, action packed, and entertaining movie."
"DesertDogMedia","8","6","8","2 July 2014"," Blade
","Title: Blade<br/><br/>Directed by: Stephen Norrington <br/><br/>Storyline: We start off in a hospital with a pregnant woman being rushed in while covered in blood. She goes into labour while the doctors and nurses are trying to treat her, they perform a C section to take the child out. We are then introduced to a CONI (Character of no importance) as him and a vampire are driving through the city to get to a vampire nightclub/rave. But just as Blade shows up the music and sprinklers stop as everyone realizes that Blade has crashed their party, one guy tries to take him on but is shot with a silver spike before making it past the crowd. Blade opens fire on the ravers and starts killing them all one by one, until he runs out of ammo. This is where the other toys come into play. We see Quinn get set on fire regardless. He is then taken to the morgue where his kills another CONI and injures a main character, who Blade then saves. In the next scene we are introduced to what looks like the hierarchy of vampires along with the movies antagonist, Deacon Frost. We also get to hear Blades backstory as told by Whistler when Karen finds out that he is a hybrid. The next scene shows us Frost and his men taking out the head vampire by binding his limbs together and leaving him to be killed by the sun rise while they stay protected by their motorcycling suits and helmets. Frost than finds Blade's base and beats down and bites Whistler while kidnapping Karen, Blade then comes back to this and Whistler begs him to kill him, but Blade cannot do it, so he hands Whistler the gun to do it himself. Blade is then captured after being beaten down, so him and Karen are then taken to ritual site where the vampire hierarchy are place in their positions and Blade's blood is drawn for the ritual and it begins as Karen is able to escape. This comes to the fight scene that really shows off Blade's fighting skill, along with the fact that all of these moves were performed by Wesley Snipes without the use of doubles or anything as he is training in various forms of marshal arts. Blade kills Frost in the final show down fight and this ends the movie, but in these scenes you can tell that it is a stunt double, especially in the slow motion scenes. <br/><br/>Acting: Wesley Snipes was perfect as Blade because he was able to pull off the stern, distant and emotionless expressions when he needed to, but was also able to give the character emotion when he needed to. His knowledge of marshal art also helped him out in this sense. Stephen Dorff as Deacon Frost, he played the suave calculating vampire role to a T, not much else that can be said. <br/><br/>Noticeable Camera work: The fight scenes for the rave scene are well choreographed and do not contain any BS shaky cam, so you can actually see what is happening and what moves are being used. A good example of camera work is one of the shots where Blade kills one guy and spins around to punch another straight in the face, but all we see is him punching the camera at first, but the next shot shows that we were looking for the POV of a vampire, or a vampire henchmen to be exact as he doesn't turn to ash straight away and has his head kicked into the lights and then turns to ash. We also get a good 360 shot when he uses his silver boomerang blade which the camera follows all the way around. We are given another camera punch shot in the hospital scene when Blade comes back to finish Quinn off. The movie does like its establishing shots of buildings, and it is able to pull them off with style in a way so they do not feel over used. The driving scenes are also very fond of using vignette tracking shots for when they're inside the industrial area and voyeuristic shots for when Karen is sneaking around Blade's base. But in the end fight scene with Frost that is made up to use by them giving us a wide range of shots we haven't seen used in the fighting context such as shot reverse shot, birds eye shots, perfectly executed 180º panning shots and worms eye shots. <br/><br/>Costume: In Blade's first appearance in the movie we are treated to a tilting shot of his costume going from his boots, past his chest plate and to his neck. The all black leather works quite well in contrast to the silver buckles on his chest plate, his whole theme revolves around black and silver. Overall Feel: The move is a 2 hour epic, there may be slower scenes in the movie, but they do not feel like slower scenes, they do not break the pacing in the movie. Blade is a movie which you wouldn't expect to be a superhero movie, but it is. Because Blade is owned by Marvel, but feels nothing like a superhero movie. This movie was Marvel's foothold in the cinematic universe as all other popular superhero movies were primarily DC, and the two movies that contained Marvel character didn't have movie releases and were just so the relevant studios could keep the rights to them in one case. This movie perfectly blended action with a good narrative and it was made even better thanks to the cinematographer and stunt organizer who made fight scenes visually stunning to the Nth degree. Like any good movie, it has its problems like some vampires turning to ash when they were killed without silver and such, but apart from that the movie is a great movie to watch and has great re-watch value added to it."
"firstruleofmethclub","7","2","2","25 August 2019"," If you backtrack superhero movies from where they are now, eventually it all comes back to here
","First released in 1998, Blade brought commercial success back to Super Hero films, after the woeful distribution of films like Batman & Robin and Steel stopped the genre in its tracks.<br/><br/>Starring Wesley Snipes as the eponymous Half-Vampire/Half-Human hybrid come Super Hero/Vampire Hunter, Blade works with Dr. Karen Jensen and Abraham Whistler (Kris Kristofferson) in order to defeat vampires Deacon Frost (Stephen Dorff) and Quinn (Donal Logue) and their host of undead soldiers before they can kill Gitano Dragonetti (Udo Kier) and the other vampire Elders in a ritual that will transform Deacon Frost into La Magra, the vampire Blood God.<br/><br/>With me so far? No? That figures. The script's interesting, but it's not terribly sense-making. What I mean to say, is, the script's rubbish, but the *story* is great. The whole film is really rather story and effects driven, but the characters are pretty lacking. Quinn is sort of fun, and Deacon's... well... he's attractive, but not a lot else. Still, there's more to him than most of the characters, including the titular Blade.<br/><br/>Straight up, just putting out there, I think goth-culture is attractive, so, my aesthetics may go quite a way to influencing my decision in the final score, if you disagree with me, you might want to keep that in mind, seeing as most vampires have at least a little bit of that going on. All that aside though, the opening of Blade is one of the strongest ways a film can start off that I've ever seen. It has basically everything you could want for a modern vampire tale. Including the Blood Rave song, Confusion (Pump Panel Remix) by New Order.<br/><br/>The cinematography was another cool point, lots of ins and outs in a non-nauseating way. Although the fight choreography suffered from a serious case of ""Only-One-Guy-Attacks-At- A-Time"" Syndrome. Come on guys, this ain't Tekken. When there's an army to fight, fight an army. Maybe not all at once, I know that could get a tad pointless, but it really didn't transfer well in this film.<br/><br/>To end with, there's one plot-hole I'd like to bring up, I don't think I'll be spoiling anything too badly, but if you want to go in completely fresh, stop reading. There's one point when Frost says he needs to kill the 12 Elder vamps in a big underground ritual in order to complete his ascendancy into the Blood God (Khorne?), but he kills the leader earlier, on a beach. Okay, so maybe he wasn't counted, and he was actually number 13. But, Frost's lady-friend Mercury kills another with Blade's sword, before the ritual gets started, and nobody seems to care... I am dubious- faced.<br/><br/>After all that though, Blade is a vampire film that's not slow like Nosferatu, and not indescribably awful like Twilight, so for people with tastes like mine, it's certainly worth a geez.<br/><br/>66%<br/><br/>-Gimly"
"baumhenrik","7","2","2","20 August 2019"," Still a great movie
","Blade is my favorite Vampire Action franchise. Wesley Snipes as one of the coolest action characters the world has ever seen. The fight sequences are top notch and still very entertaining to watch. The Story is pretty linear but that's not a bad thing for movies like this one in my opinion. The special effects are a little trashy sometimes but regarding this movie as 20 years old it's still pretty good."
