"username","rating","helpful","total","date","title","review"
"helencmm","10","4","4","8 August 2019"," Absolutely flawless dark fairytale
","That's why I love Tim Burton's work! I really liked the directing, the cinematography, the photography, the effects. It was like a dark fairytale!<br/><br/>Johnny Depp's performance was great, since I love the way he portrays eccentric roles along with humour.<br/><br/>I like topics about dark magic, urban legends and other occultist things. This film contains all the aforementioned.<br/><br/>The only thing I want to mention, is that I don't consider this film as a horror. It's not scary at all. Sure, it does contain gore, but it doesn't really look that realistic (I personally don't mind), the presentation of horseman, again, wasn't scary, but creepy I would say. In general, I wouldn't say that this film could scare someone. The best phrase to describe this, is ""spooky with dark humour elements"". Also it's absolutely gothic, which I love it! But that's just my opinion.<br/><br/>Highly recommended!"
"Sparrowmaniac","10","18","28","24 January 2005"," The Best Horror Movie After A Long time.............
","""Sleepy Hollow"" has to be one of the best horror movies that I've seen for a long time. The story has been brought to life by excellent camera work and mind blowing cinematography. Tim Burton does another brilliant work directing this movie, securing his spot as one of the best directors in present day Hollywood. Also the veteran Francis Ford Coppola comes back from 'retirement' by being the executive producer for this big budgeted movie. The visual effects are stunning, and the dolby surround sound makes the regular cinema goer feel like he is back to the mysterious village of Sleepy Hollow. The background music is also very soothing, and it sets the tone for the movie.<br/><br/>The movie could have turned into ""The Exorcist"" fame of horror but Johnny Depp uncanny knack of being creative in front of the camera has turned Detective Ichabod Crane into some sort of Comic Relief. But this relieves the tension greatly as the dark and foggy village creates a sense of utmost mystery and drama and makes the viewer believe that something terrible is about to happen.......<br/><br/>Christopher Walken, though barely has any lines to say in the entire movie he is concrete and is superb through his body actions, re creating the terrifying Headless Horse man a.k.a. ""The Hessian Horseman"" Michael Gambon is also very good as the Landlord Van Tassel, and young Christina Ricci portraying the young witch, the love interest of Johnny Depp steals the show away from Miranda Richardson, the evil witch plotting to take away all the gold of old Baltus Van Tassel, even at the expense of her rich husband, step daughter and her own flesh and blood, her sister. The movie can be a bit graphic at certain stages especially during the murders but overall, if you watch this in a movie theatre it is bound to give you the creeps, and it will make you feel jittery for a loong time. Overall 10/10.........."
"AlsExGal","8","10","14","21 April 2017"," Excels as a Gothic exercise in atmosphere and dark humor
","Director Tim Burton's elaborate take on Washington Irving's tale of Ichabod Crane and the Headless Horseman doesn't have much in common with Irving but excels as a Gothic exercise in atmosphere and dark humor.<br/><br/>This rich visual feast demands a viewer's attention with its stunning photography and art direction, with countless memorably framed shots of 18th Century New York, with its foggy woods and small town cobblestone streets. Lurking about, too, of course, is the legendary Headless Horseman who seems to be collecting an increasingly large number of heads of his hapless victims.<br/><br/>This brings about the arrival of Crane, transformed by Burton from Disney's spindly school teacher of animation fame into an analytical would be Sherlock Holmes type detective. Only this detective is decidedly squeamish about blood (not to mention spiders) and, on at least one bloody occasion, will pass out. The role is an ideal showcase for Johnny Depp, whose Crane is both darkly handsome and a bit prissy. Depp is truly endearing in his part, an engagingly idiosyncratic individual who will eventually turn reluctant hero.<br/><br/>None of the rest of the cast, while capable, make much of an impression next to Depp. A few old timers occupy that cast, however, including Christopher Lee, Michael Gough and Martin Landau. However, Christopher Walken also appears, chillingly, in a significant role.<br/><br/>It's a shame, of course, that Burton's skills with narrative story telling are not nearly as effective as his flair for visual dramatics (as unquestionably impressive as the latter are here) and, as far as the story itself is concerned, the film is confused and falls a bit flat. Nor are the horror elements of the story all that horrifying, though this is a film in which the decapitations by the Horseman will keep the heads a rolling. Burton largely treats these moments of bloodshed and ""terror"" as darkly humorous more than anything else.<br/><br/>More than any of the special effects involving the Headless Horseman, what stays with me are Depp's performance and, particularly, the Gothic elegance of this production. That alone makes Sleepy Hollow well with the investment of a viewer's time."
"RobT-2","6","63","118","31 March 2000"," Not perfect, but very, very close
","First of all, the so-so parts: While Christina Ricci's cool portrayal of Katrina gives the character an appropriately otherworldly aura, she really could have used more fire at emotional moments.  Some scenes are unduly rushed, including a few with crucial exposition, making the plot hard to follow at some points.  Finally, Danny Elfman's music is too intrusive at times, distancing viewers when they should be drawn in.<br/><br/>That's ALL that's wrong with this picture; everything else is perfect or nearly so.  Tim Burton's films are always visually rewarding, and this one has terrifically moody atmosphere.  Having lived in hilly, wooded areas close to rivers and creeks, I can testify that there are indeed places that look and feel a lot like the Sleepy Hollow of this movie.  Many scenes have so little color that they might almost as well be in black-and-white; this makes the few splashes of color (flames, witchcraft symbols, and of course blood) much more striking.  One understands how the movie got an Oscar for art direction.<br/><br/>The plot, which as you probably know varies drastically from Washington Irving's original story, is diabolically complex and closer to a mystery/thriller than horror as such.  It reminded me of the fiction of Avram Davidson, a noted fantasist with a penchant for complex mystery plots.<br/><br/>Anyway, back to the movie.  Except for the rushed scenes alluded to above, Burton handles the plot (perhaps the most complex in any of his movies) with exceptional grace, dropping in telling visual details along the way that come back in unexpected places later on.  I especially liked the underlying theme about science vs. superstition, and note that while many details of this particular case lie beyond the realm of science, it is still science and reason that crack the case open in the end.  The bits of ca. 1800 cutting-edge (so to speak) technology were fascinating as well; my favorites were the magic lantern that threw lighted shapes on the walls, and the thaumatrope toy which combined pictures of a bird and a cage.  (It's probably not a coincidence that both of these are ancestors to the motion picture.)<br/><br/>Finally, I loved Johnny Depp's performance as Ichabod Crane.  Even though the character's situation and background were quite different from Irving's version, Depp, Burton, and scriptwriters Kevin Yagher and Andrew Kevin Walker remain true to the spirit of the original Ichabod Crane.  He could almost be a Buster Keaton-type character, an awkward wimp who accomplishes great feats of derring-do by the end of the movie, and for me Depp's portrayal recalls ""Sherlock, Jr."", in which Keaton dreams that he is the world's greatest detective.  Even though Irving wrote no sequels to ""Sleepy Hollow"", I'd love to see more of this film version of Ichabod Crane; while the movie looks great and has a terrific script, it's Depp and Crane who put it over the top."
"juanjose_rivera79","10","3","3","11 November 2001"," Best fantasy-horror film ever!!!!!
","Sleepy Hollow is the best fantasy-horror film ever filmed, and of course, the best Tim Burton film. Along with the director of photography, the mexican Emmanuel Lubeski, Burton create a dark and creepy atmosphere, which gives to the film a unique personality. The visual design by Burton-Lubeski-Heinrichs is one of the greatest achievements in Film History. Excellent piece of art!!!"
"storyteller-5","5","16","26","25 January 2006"," Gore-ror film, thin on fright and plot
","Having seen Beetlejuice and Edward Scissorhands, as well as knowing about other Tim Burton films (Nightmare Before Christmas, Pee-Wee's Big Adventure, Mars Attacks, etc.), you'd think going into a film such as this that not much could really put you off. Wrong. Despite how I rate it, this film is entirely watchable...maybe even two or three times compared to some other films out there. But, to me, it falls short on several fronts.<br/><br/>First, I'm a big-time reader and I thoroughly enjoyed Washington Irving's short story, ""The Legend of Sleepy Hollow."" So I was disappointed in that this film made more or less no attempt whatsoever to follow that story. In Irving's story, Ichabod Crane moves to the area and is a school teacher. In this movie, he is a constable sent from New York to investigate three murders by decapitation.<br/><br/>Second, part of the allure of the short story is Crane's infatuation with Katrina Van Tassel and the friction this causes between him and Katrina's would-be lover ""Brom Bones"" (Abraham van Brunt). The story alludes to the fact that perhaps the headless horseman is indeed Brom Bones scaring Crane (the Disney cartoon actually hints at this as well); the movie allows no such character interplay.<br/><br/>Third, the whole point of this movie seems to be the mindless decapitation of people. And there is a lot of it. A LOT. Men, women, and one child (though the child's decapitation takes place, thankfully, off-screen). And it is gory. Not a whole lot of blood, but plenty of flesh. If you're squeamish at all, that's a good enough reason to avoid this film.<br/><br/>Fourth, the evil character's recitation of motivation (a staple among Saturday morning cartoons from 20 years ago, but grossly out of place in a 21st Century movie) at the film's end is drivel. It could have been shortened, ""figured out,"" and almost entirely left out -- although it did allow for one more beheading on camera. Whopee.<br/><br/>Fifth, the script (and acting) is pretty poor. Now, I like Johnny Depp (Edward Scissorhands, Pirates of the Caribbean, etc.) and I think the guy is great at playing unusual characters, but his performance here reminds me of an Al Gore speech. Because he's done so much so well, I'll give him the benefit of the doubt and just blame the script. In fact, you can pretty much blame the script for the whole movie.<br/><br/>Not all is bad in this film. The swordplay by the horseman is excellent. The special effects are pretty well done (some are meant to make you laugh, but just come across as cheesy). And there is the neat bow-tie at the end as the villain gets it and the good guy goes home happy. Again, it's entirely watchable, just not that good."
"rdm911","1","34","64","4 January 2000"," the only horror is in the editing...
","surely this film was hacked up by the studio? perhaps not but i feel there were serious flaws in the storytelling that if not attributed to the editing process could only be caused by grievously bad, criminal indeed, writing and directing.<br/><br/>i understand the effect burton wished to achieve with the stylised acting similar to the gothic fairytale atmosphere of edward scissorhands, but here unfortunately it falls flat and achieves no mythical depth of tropes but only the offensive tripe of affectation. ie bad acting and shallow characterisation even for a fairytale.<br/><br/>finally not that scary, indeed only mildly amusing in its attempts. the use of dialogue as a vehicle for plot background was clumsy and unnecessary. the mystery of who is the headless horseman would suffice, no need for the myth about a german mercenary, although christopher walken did cut a dashing figure but not that menacing - seeing the horsemans head makes him seem far friendlier that a decapitated inhuman nine foot tall spirit as in the original legend.<br/><br/>no real rhythm or universal tone was ever established and not a classic in burtons oevure. stilted and clipped as my parting shot..."
"nhmphuong","7","9","14","1 April 2005"," not sleepy, not awake either
","This makes a good commercial film.<br/><br/>And the acting of Johny Depp and Christina Ricci were good. The music works well with the scenes and the content of the movie. That's it. to me, Christina seems a little bit younger than Johny, hence the not very perfect couple!<br/><br/>I couldn't think of any good words to say about this movie. Nothing special. Sleepy Hollow is the kind of movie that helps neither sink nor raise the career of the actors.<br/><br/>at some point, i think that the clothes of the character kind of inappropriate, especially the mom of Johny's character.<br/><br/>7 out of 10. couldn't be more"
"petersea","10","13","22","27 September 2005"," Best scary movie ever!
","This film is excellent. it is truly awesome. It has a star studded cast including Johnny Depp!. Not for the faint hearted though as this film mixes Gothic, gory and plain heads rolling around with romance, hilarity in a way and filled with the hottest of hot Johnny Depp who plays Ichabod Crane an intelligent yet perhaps slightly wimpy detective. He faints 7 times for crap's sake! I do feel the movie lacks faults as it is always good to laugh at stupid mistakes people make! This film is really worth seeing and will make you scared of axes forever. it send that cold yet exciting chill down your spine and will make you want to see it again and again. And even again and again."
"Smells_Like_Cheese","10","13","22","28 July 2002"," Now let's not loose our heads... this was an awesome movie!
","Tim Burton, as always you know my rant on the love I have for this director, when given a dark subject, he always does a great job with it. Everyone knows the story of the famous headless horseman of Sleepy Hollow, every Halloween, we are guaranteed to at least see the cartoon or hear the story. So one of the best known ghost stories of all time stars Johnny Depp as Ichabod Crane, the famous scientist who is a non-believer until he finally faces the scary figure. Johnny was definitely a great choice as Ichabod, he brought the perfect amount of strangeness, intelligence and then you have to love that he adds Ichabod being a bit of a coward, which to be honest was very human. Then Tim just had to add the nightmarish feature of having Christopher Walken as the ghost of the headless horseman, that wasn't a pretty image.<br/><br/>In 1799, New York City police constable Ichabod Crane is dispatched by his superiors to the Hudson Highlands hamlet of Sleepy Hollow, to investigate a series of brutal slayings in which the victims have been found beheaded. A frequent user of new, though so far unproven investigative techniques such as finger-printing and autopsies, Crane arrives in Sleepy Hollow armed with his bag of scientific tools only to be informed by the town's elders that the murderer is not of flesh and blood, rather a headless supernatural warrior from beyond the grave who rides at night on a massive black steed. Crane does not believe them and begins his own investigation, until he comes face to ""face"" with the Headless Horseman. Boarding a room at the home of the town's richest family, the Van Tassels, Crane develops an attraction to their daughter, Katrina, even as he's plagued by nightmares of his mother's horrific torture when he was a child. Delving further into the mystery with the aid of the orphaned Young Masbeth, whose father was a victim of the Horseman, Crane discovers within the Western Woods both the Horseman's entry point between this world and the beyond, the gnarled Tree of the Dead, and his grave. He finds the Horseman's skull is missing though the murders continue until Crane uncovers a murky plot revolving around revenge and land rights with the Horseman controlled by Katrina's stepmother, Lady Van Tassel, who sends the killer after her.<br/><br/>Sleepy Hollow is sure to be a classic down the line, I loved that it's rated R, because honestly I know this is supposed to be a child's ghost story, but if it was made that way with Tim Burton as director, it would have taken away the good scares that Sleepy Hollow provides. This is a pretty bloody movie and does have some really good scares, so I'm warning you ahead of time. But there are terrific actors, great sets and this will be a fun movie to watch every Halloween. Tim Burton gives us another dark classic that teaches us how to get ""aHEAD"" in life! Lol, you never saw that coming, did you? Yeah, just watch the movie, it's a lot of fun.<br/><br/>10/10"
